No Intervention,School Closure,Intense Lockdown,Relax Intervention 1,Relax Intervention 2,Relax Intervention 3,Lockdown Level 2,Lockdown Level 3,Lockdown Level 5,Pre-christmas Level 3,Holiday period,After-christmas Level 5
1.316421042,2.229951555,0.185054079,0.002841337,0.128420051,0.527453427,0.418565482,0.407673047,0.131555409,0.943012224,0.812493242,0.054734112
1.59574353,2.017756199,0.176319019,0.001962716,0.228218924,0.432303157,0.477107774,0.433584365,0.119513299,1.101610573,0.659501568,0.072642236
1.321839664,2.307942375,0.165676897,0.003853597,0.200168478,0.4705211,0.46974041,0.408983257,0.118783179,0.948083036,0.938195266,0.009841781
1.180633167,2.318485161,0.186229577,3.46E-05,0.224779652,0.44493346,0.484662613,0.410226514,0.073987376,1.3338581,0.756022942,0.032414279
1.287158078,2.249430086,0.178734572,0.00249093,0.182105669,0.492021489,0.405137177,0.461323835,0.101763047,1.041930127,0.977386959,0.011629539
1.177931962,2.353057188,0.18904368,0.006588502,0.122783953,0.511831124,0.441099285,0.389546819,0.144959685,0.883601324,0.999987812,0.013474928
1.710813231,1.976388942,0.18476215,0.002096712,0.176287328,0.460918802,0.463333986,0.393863758,0.102993196,0.956404215,1.05207164,0.075694023
1.426260437,2.207966375,0.170976799,0.001210127,0.262240325,0.424363111,0.503161214,0.374841211,0.146363281,0.976277869,0.808860575,0.059224856
1.399502201,2.17524317,0.187184094,0.005518717,0.144854392,0.497321953,0.44015115,0.389770203,0.129920383,1.1267205,0.73541309,0.007104806
1.203090024,2.282153579,0.176821816,0.003449434,0.194493452,0.49734758,0.423639017,0.417465472,0.135845403,0.863658286,0.904106173,0.023504127
1.517225299,1.970153294,0.185466474,0.002020431,0.150161017,0.488142635,0.506246105,0.373041746,0.090148605,1.16068042,0.821104455,0.116723086
0.962700011,2.541102378,0.193874598,1.16E-05,0.085525651,0.516037224,0.492537487,0.391434655,0.11142585,0.992402684,0.923989817,0.003154939
1.219155092,2.326292135,0.172702822,0.002163277,0.16551023,0.497207002,0.480186269,0.390484696,0.113268187,1.032087588,0.737743815,0.034977959
1.641158732,2.05252303,0.173325496,0.007518109,0.199226954,0.462430207,0.486276882,0.3952916,0.096245137,1.134587005,0.822935912,0.007204813
1.332052911,2.225695123,0.171013567,0.003466813,0.188354947,0.472181673,0.500833268,0.376621202,0.137165957,0.942450459,0.785358399,0.01438183
1.620266873,2.033882003,0.165453904,0.004890167,0.227721608,0.434099893,0.541992374,0.33915311,0.138424317,1.132908836,0.752535846,0.01415558
1.584042212,2.043260279,0.174774951,0.009960531,0.214707195,0.444649701,0.458967011,0.439262086,0.059760013,1.416781954,0.753218823,0.004444148
1.294813444,2.421053754,0.158049459,0.003566109,0.215932018,0.475547172,0.444591418,0.438827272,0.111928323,0.981878654,0.813479706,0.018164894
2.073536697,1.583297514,0.185153765,0.011621974,0.106163036,0.539377673,0.449562407,0.37388644,0.11930017,1.026980211,1.055598246,0.000344213
1.429967391,2.10844671,0.17167137,0.005291932,0.247079873,0.460564932,0.450530316,0.409182023,0.100766319,1.063456958,0.924487277,0.002814281
1.234327118,2.260806582,0.168538994,0.001273431,0.276059417,0.430226893,0.532028932,0.364579852,0.12619396,0.896977996,0.964831861,0.001875576
1.244793636,2.288911426,0.172034754,0.005239782,0.16035042,0.52637629,0.430684633,0.392847471,0.08255686,1.416998245,0.661996495,0.027476695
1.224316462,2.461014325,0.166046888,0.001511072,0.133349393,0.525926963,0.433813944,0.428081895,0.119800917,1.045619179,0.675107102,0.102369394
1.468488436,2.150551069,0.178985546,0.00126599,0.184934618,0.494953441,0.434866085,0.382609347,0.143235411,1.059917575,0.700195487,0.08885164
1.212713051,2.270793667,0.184808934,0.004179817,0.207576375,0.472341675,0.44670024,0.403328311,0.115246042,0.809236499,1.183841333,0.012171264
1.251742107,2.248567529,0.167772625,0.000676517,0.149663023,0.545948288,0.416111606,0.419412786,0.08815225,1.187002175,0.795934863,0.108990227
1.05266223,2.538229093,0.168745868,0.004981899,0.161398707,0.507569245,0.449471853,0.363461308,0.152265291,0.973290809,0.783905087,0.044073778
1.41012536,2.302342607,0.16352454,0.003506463,0.225156134,0.440428956,0.504393456,0.369407233,0.140802591,1.100621451,0.624151832,0.091002848
0.97629864,2.561957311,0.173355155,0.002980117,0.277428073,0.423026793,0.455536659,0.437254547,0.086353277,1.340564634,0.724173784,0.008439746
1.544188368,2.035574641,0.187918762,0.004178186,0.169291703,0.462479451,0.480001245,0.394034272,0.105931072,1.128732543,0.757432724,0.018275417
1.307639884,2.219693355,0.177421082,0.005916331,0.202463343,0.449773829,0.480991269,0.43406938,0.099272139,1.059463898,0.777164511,0.016296494
1.352677792,2.185704802,0.18171516,0.004808388,0.172553401,0.485894946,0.404948855,0.464437658,0.107936034,0.953781843,0.893961152,0.016609915
1.145328418,2.401343959,0.195121538,0.002473767,0.142290882,0.462226988,0.503545005,0.41980582,0.065834559,1.247707746,0.764756875,0.077483496
0.974479632,2.610823311,0.177845658,0.003122326,0.164115866,0.481680563,0.505174251,0.383042913,0.112108167,1.009361424,0.866655274,0.030065912
1.363049951,2.125334451,0.19023247,0.004295218,0.148753223,0.48915313,0.487027596,0.374270259,0.148581373,1.073878141,0.651428852,0.074239488
1.678324355,1.834431952,0.198823276,0.000992087,0.204081174,0.403905154,0.588961286,0.334890624,0.178804382,0.757592852,0.950617457,0.10762751
1.447797285,2.270239422,0.149689794,0.004698425,0.200689485,0.451470578,0.555089108,0.390565246,0.125308877,0.936075114,0.806062601,0.012187148
1.327520501,2.241263949,0.170372559,0.004510296,0.171872915,0.490528546,0.461141749,0.39051179,0.139240695,0.755439136,0.984239287,0.031321331
1.492231676,2.192738754,0.153503521,0.005486844,0.249268638,0.456410544,0.463987809,0.416497513,0.083190226,1.162412005,0.853079767,0.010371769
1.166837904,2.420656082,0.177819431,0.000747906,0.220710055,0.439536618,0.455735008,0.442228015,0.106420126,1.137626664,0.738076807,0.037303623
1.20964511,2.163690294,0.202912746,0.003245144,0.228564554,0.433700738,0.485180028,0.384226244,0.120399255,1.037144881,0.77144491,0.091784583
1.455994046,2.156113709,0.181893938,0.004769746,0.167826442,0.472811543,0.488800086,0.390607595,0.098117001,1.164679991,0.719298952,0.065286317
1.275616258,2.339649776,0.16786661,0.003774322,0.227939088,0.450137529,0.471194967,0.424257473,0.118577766,0.825980237,1.035063043,0.012599444
1.386630816,2.254212363,0.160419516,0.005080205,0.205892464,0.494104918,0.423397751,0.417503964,0.119561309,1.040558479,0.71133172,0.003699837
1.378982113,2.25074688,0.183277976,0.005927092,0.180584441,0.465050813,0.4406917,0.403728833,0.127004431,1.121043145,0.714686838,0.016611261
1.442350926,2.135946269,0.185501684,0.004234276,0.16702763,0.461515945,0.465913915,0.402698273,0.119513974,1.092487912,0.866724332,0.036567766
1.627399657,2.038747616,0.170413802,0.001304374,0.191863183,0.469366079,0.479568016,0.429302123,0.117113166,1.025789263,0.812241855,0.028423117
1.309806921,2.36530749,0.144186086,0.009481303,0.168810066,0.493470779,0.50294545,0.357206986,0.14064916,0.884841244,0.982651891,0.006524437
1.22270347,2.285299461,0.190887917,0.003944834,0.113667331,0.520064935,0.41084103,0.435686398,0.138030767,0.842943984,0.962097145,0.005424896
1.41966251,2.181688261,0.174003766,0.006934114,0.243932006,0.43273061,0.464694935,0.402891118,0.156465717,0.745521954,1.0802521,0.01191123
2.108345122,1.533703893,0.196877283,0.006865471,0.188067441,0.480915432,0.403744416,0.427683683,0.136073434,0.917763215,0.926005821,0.005157896
1.448970045,2.277877663,0.154371302,0.003070333,0.250022433,0.475949818,0.409244644,0.411446543,0.133640473,1.026786895,0.734958627,0.018539054
1.580269246,1.970005515,0.195250341,0.003883858,0.12850049,0.500624991,0.471535661,0.397483235,0.081383555,1.118366776,0.925096157,0.035283023
1.304555338,2.249302546,0.176799283,0.002140586,0.247584401,0.43818918,0.485075363,0.386443905,0.11590323,1.147196827,0.772861393,0.003601322
1.34960324,2.105884458,0.184570597,0.002201015,0.161022986,0.528150233,0.383770043,0.43798766,0.126437177,1.051197668,0.748448084,0.00616836
1.532676554,1.918267027,0.207518583,0.002343959,0.139566201,0.483074521,0.504097394,0.383057493,0.085980129,1.513352726,0.51277706,0.001390807
1.213635896,2.345568998,0.173888203,0.006484417,0.203385015,0.463069081,0.424566266,0.474921764,0.094989644,1.043487443,0.724071442,0.053992661
0.972170186,2.559357524,0.167683582,0.002651043,0.192823351,0.467616392,0.527127323,0.383994589,0.070459548,1.244831445,0.91691586,0.011014699
1.513389505,2.181457615,0.161649583,0.041599751,0.101720206,0.498712491,0.521810366,0.341955157,0.128046802,0.996421289,0.925049988,0.000615999
1.309069716,2.118957168,0.202163088,0.005056048,0.193047764,0.43528329,0.532306876,0.380774196,0.098556897,1.179310459,0.683173293,0.016205899
1.335372308,2.269125152,0.161446259,0.00358163,0.184725874,0.474434009,0.493978936,0.392748068,0.136757865,0.892554134,0.942344681,0.01841802
1.58254336,2.000690887,0.171001718,0.004018162,0.249711781,0.4412084,0.482673174,0.358713141,0.146255655,1.096903863,0.812819945,0.004536281
1.30440663,2.293536804,0.170143258,0.00332567,0.212050509,0.475246673,0.460384746,0.429723724,0.111136562,1.077730475,0.692095078,0.08465883
1.191502395,2.310409171,0.194883449,0.003634152,0.185531164,0.472342084,0.481602779,0.357638666,0.0976459,1.310213809,0.685739797,0.029123857
1.110504414,2.391707422,0.176788459,0.00151532,0.241987135,0.459735693,0.43634597,0.429692793,0.070426164,1.366451357,0.730142114,0.020391083
1.131136474,2.45425093,0.185646728,0.004735046,0.204649095,0.449472801,0.443259463,0.45318534,0.092429318,1.067015732,0.86962557,0.047645841
1.403898332,2.282823363,0.16656753,0.00278611,0.216258379,0.447782713,0.452902872,0.466817947,0.10629741,1.003339057,0.746637844,0.079475654
1.079835,2.512403345,0.1760647,0.006354946,0.205130537,0.451716289,0.464037196,0.436958759,0.082658468,1.204890981,0.850101951,0.01125694
1.422845346,2.220039684,0.15532014,0.002277893,0.147519139,0.514687211,0.485126066,0.379411561,0.118893787,1.225467578,0.709037945,0.00820006
2.467314771,1.55653684,0.149502936,0.013862395,0.14195205,0.540346296,0.414966971,0.409215946,0.153353009,0.681507002,1.129011638,0.028347269
1.248717775,2.342748496,0.176887659,0.003349892,0.187059884,0.471921835,0.45278606,0.413894743,0.115051852,1.010538707,0.892048787,0.016500384
1.340119879,2.210184266,0.178426588,0.004130193,0.187914525,0.449158815,0.505786832,0.369345716,0.148550699,1.063766027,0.730901585,0.028898987
0.992566586,2.529779841,0.183362481,0.005178987,0.157606138,0.497222738,0.43562401,0.424040174,0.085144353,1.204909644,0.670952943,0.062151177
1.287502981,2.270751074,0.192666546,0.003262218,0.141376637,0.482682516,0.449734544,0.432778891,0.112069488,0.909721977,0.985500849,0.015879799
1.092860413,2.583709297,0.165023301,0.003094549,0.104432015,0.561464874,0.398298203,0.429331074,0.096183468,1.198475971,0.794425605,0.01830529
1.472449501,2.22189688,0.168849028,0.002451684,0.164865801,0.491583933,0.4267436,0.417344007,0.12961259,0.875894376,0.972616126,0.052622036
1.133279813,2.484546979,0.17454859,0.011519919,0.245035119,0.407211246,0.519477843,0.387647675,0.07357508,1.44432769,0.728667457,0.001425202
1.222023542,2.257571939,0.198309083,0.022304539,0.187230043,0.438046912,0.494824537,0.39064968,0.109839177,1.207760297,0.71703212,0.001175363
1.284972426,2.36061126,0.161293453,0.00530645,0.181690764,0.507872437,0.436452848,0.39552672,0.117224298,1.060831005,0.762082419,0.013021532
1.560015664,2.108092428,0.15838394,0.016471223,0.321079925,0.405731416,0.467363992,0.421977445,0.085410802,1.190562064,0.863296448,0.004764807
1.358467179,2.182290842,0.189871331,0.003917519,0.158929075,0.456997297,0.514493659,0.343842346,0.15315988,0.860653854,1.020456741,0.020429298
1.540827859,1.982980139,0.201903705,0.002728983,0.142497101,0.4817312,0.450260895,0.381979323,0.147029146,0.933925179,0.819674846,0.005505271
1.424162825,2.17137854,0.178977015,0.021997126,0.167425936,0.475993702,0.443091667,0.420641035,0.111493875,1.123465183,0.634915094,0.032485711
0.808877007,2.795705634,0.170538396,0.002607303,0.20508097,0.440163318,0.543456075,0.36611823,0.132868251,0.819059766,1.039454755,0.015118461
1.688704435,1.970257653,0.178330608,0.001201011,0.206224598,0.461557246,0.430657734,0.389396359,0.164130053,0.81799989,0.840626412,0.04011204
0.978667306,2.558196839,0.162828797,0.001478181,0.228237086,0.492773372,0.409456628,0.430689698,0.087821369,1.206339484,0.941610795,0.004720421
1.257896316,2.331389234,0.17278724,0.003812108,0.198624657,0.453258179,0.504458139,0.383300882,0.126630088,0.927135874,0.938908526,0.013702196
1.142005295,2.334736811,0.191893351,0.003782253,0.195404303,0.455060398,0.455539059,0.426261768,0.124529359,0.969186909,0.815780495,0.014304859
1.382198677,2.178650187,0.185248915,0.00356861,0.205785544,0.463623315,0.459632745,0.399041721,0.097670283,1.250431868,0.725835109,0.015500979
1.412892896,2.13837299,0.184814265,0.004180518,0.171196971,0.505782189,0.384482149,0.45423504,0.097590913,1.20015584,0.728600044,0.025858379
1.288128042,2.179812326,0.204333938,0.003478718,0.170634229,0.435016453,0.535652675,0.364264639,0.154516182,0.909311788,0.764015583,0.02889746
1.194300402,2.498603695,0.159634785,0.001805934,0.210386757,0.478978511,0.420771198,0.469296983,0.090819494,1.23389328,0.674038093,0.023946311
1.093025321,2.566134552,0.170767876,0.034590832,0.14620647,0.461481906,0.509960236,0.365068674,0.118611617,1.189877529,0.796532381,0.000834235
1.619860776,1.963651487,0.172683668,0.00492781,0.211498383,0.46049573,0.462484098,0.460609327,0.070588108,1.229914959,0.662635034,0.022900079
1.27029707,2.255761187,0.182516854,0.003777726,0.129629568,0.515598506,0.438712275,0.402200924,0.138805552,1.000213914,0.744368526,0.076851973
1.168028943,2.412237005,0.163221871,0.003453392,0.194141617,0.47804559,0.498618103,0.36482732,0.121528521,1.130001976,0.735278522,0.007299709
0.891972355,2.765158553,0.174967884,0.000358127,0.11205711,0.501480827,0.502561778,0.36228426,0.116202456,0.980989272,0.855217014,0.104339714
1.392327941,2.39440402,0.13770774,0.007055536,0.395811441,0.399132484,0.449653778,0.413455872,0.104566805,1.133551538,0.839094203,0.009507963
1.061575807,2.345531513,0.18503814,0.012323762,0.256591406,0.429789706,0.460689693,0.391767589,0.090918614,1.300870822,0.74183256,0.009553186
1.406549683,2.132950989,0.162594571,0.002110179,0.310478137,0.419940398,0.461317832,0.431951109,0.097942613,1.144561723,0.775715301,0.00296788
1.359404684,2.174800763,0.186051475,0.003540226,0.19890199,0.445784313,0.540720991,0.350959685,0.138625149,0.823707395,1.057558502,0.018456882
1.726732448,1.776948549,0.196215413,0.004623653,0.164213624,0.502780286,0.402855266,0.435643001,0.139361779,0.808447569,0.925786918,0.009681082
1.357306119,2.269478127,0.181139734,0.006514151,0.197363315,0.465373267,0.426489299,0.414046694,0.117900582,0.98887818,0.985922625,0.002437219
1.190924238,2.332309394,0.169740795,0.003245157,0.204020063,0.487442306,0.458468828,0.384055613,0.152776322,0.900809441,0.857958336,0.015988223
1.064884315,2.395477143,0.19280198,0.001917332,0.174998441,0.484265195,0.456506976,0.366459268,0.148365089,0.946644985,0.76139272,0.069220639
1.353099828,2.317593057,0.172552876,0.00118087,0.16322914,0.442636327,0.581102438,0.369739636,0.134192368,0.711547671,1.231834884,0.006228992
1.04953625,2.465955686,0.172658346,0.005736576,0.206034422,0.470406634,0.468701942,0.390237963,0.12000777,1.084620433,0.781376698,0.012657897
1.398670525,2.046968138,0.195570416,0.00281268,0.167235096,0.482183779,0.419621627,0.443967145,0.122112903,1.00835843,0.796700176,0.044120924
1.364373072,2.102545924,0.190572687,0.001362401,0.116778478,0.511627712,0.460841216,0.41432251,0.085972596,1.278464787,0.859869697,0.01421332
1.181020022,2.277902026,0.195864812,0.002854556,0.121305743,0.483077529,0.538020087,0.338162754,0.146366231,0.969668345,0.756173914,0.105933154
1.831761724,1.965625531,0.159150698,0.006508576,0.186615469,0.530368385,0.35674095,0.463048445,0.102749026,0.953157237,0.773458432,0.159208981
1.240132249,2.254576939,0.191561588,0.003259152,0.19239116,0.457802797,0.478573188,0.37739406,0.110387854,1.134293642,0.775570204,0.01848415
1.542200947,2.241673292,0.143441333,0.018304145,0.124566724,0.52368402,0.44495848,0.42181701,0.110964315,1.048010844,0.936793605,0.004209929
1.000652279,2.342973235,0.199925224,0.003689483,0.128492368,0.52791095,0.408161978,0.468103716,0.08390121,1.143578733,0.722946359,0.021655636
1.192969013,2.218535414,0.201607226,0.001327061,0.165576287,0.470274554,0.453158514,0.450212249,0.085350986,1.067722456,0.826687151,0.000403485
1.268646471,2.364488338,0.175574073,0.00038181,0.118691786,0.538381875,0.422130428,0.42987305,0.072591819,1.472160885,0.496854732,0.092138736
1.289579307,2.285089028,0.169571802,0.000562984,0.200076927,0.479147845,0.447194733,0.391167169,0.134207747,0.996521188,0.815290947,0.063306305
1.409767904,2.202790835,0.174785502,0.00066919,0.171646341,0.465837935,0.515541007,0.353103709,0.156338836,1.075255609,0.64003708,0.074681003
1.782163153,2.005806437,0.157443962,0.003625344,0.173430834,0.499448955,0.486803704,0.359354051,0.112422384,0.999130563,0.984944712,0.017982274
1.27045414,2.263349465,0.177718475,0.001310023,0.221506882,0.45765127,0.439298898,0.431550396,0.124618937,0.840978073,0.940281751,0.047106507
1.28444924,2.279384279,0.178565061,0.002996757,0.139066507,0.487636679,0.477076952,0.419548704,0.112539448,0.87841077,1.047274088,0.011679619
1.37512491,2.121945061,0.185283906,0.00510863,0.278570572,0.409600545,0.492956515,0.396627733,0.124378244,0.969934429,0.926758916,0.007135466
1.524388855,2.214236857,0.150782711,0.004259171,0.240835414,0.462970444,0.47934802,0.390076643,0.128083497,1.009404666,0.732922201,0.112183657
1.24783898,2.173971662,0.178666379,0.001836799,0.20364375,0.480997099,0.468232807,0.370666727,0.15900613,0.840963717,0.891367895,0.03168842
1.207988292,2.350677352,0.177941238,0.004543635,0.112228112,0.546281398,0.403988738,0.418892306,0.118330656,0.996816253,0.854657853,0.054420116
1.335260064,2.291268981,0.167235427,0.015595834,0.294067472,0.374165103,0.534105516,0.433178627,0.110224085,1.046057017,0.672393042,0.064664809
1.439072817,2.174652125,0.157191177,0.000331332,0.098356565,0.591227899,0.41177328,0.418296916,0.081290212,1.060828384,0.935828584,0.10757444
1.406110936,2.023710854,0.206224934,0.004483879,0.185714827,0.434656832,0.512483429,0.368692804,0.128816382,1.051512302,0.76576486,0.018519589
1.279906672,2.321048803,0.171995769,0.0030639,0.219966387,0.460601506,0.467128041,0.402150352,0.091338163,1.386799159,0.621738389,0.050499885
1.38013534,2.191428337,0.184293929,0.001543932,0.203860905,0.445303627,0.48354878,0.413871056,0.115508827,0.940712415,0.797366458,0.108594015
1.704973329,1.848949315,0.186276227,0.002314917,0.15249892,0.518278163,0.387880198,0.453390419,0.116075507,0.977219191,0.757835066,0.04926149
1.358047384,2.218521181,0.171372701,0.003825072,0.166158806,0.504573082,0.473279689,0.372842639,0.083718703,1.341007393,0.817645612,0.021257292
1.170723504,2.308854143,0.183880549,0.0039792,0.208663405,0.460201237,0.445814588,0.460646414,0.090623688,1.158476498,0.708489276,0.041889853
1.347026542,2.302946452,0.176622433,0.00652121,0.202864322,0.446489109,0.474553155,0.443452339,0.117569192,0.861501948,0.90719876,0.008140034
0.99317485,2.559073245,0.186077222,0.001725399,0.176031028,0.476724363,0.44418264,0.420710484,0.118132928,0.964440352,0.819685804,0.063411784
1.098053384,2.357723733,0.180831876,0.006015313,0.256839509,0.453381242,0.44050559,0.434255286,0.096222918,1.13447091,0.770799969,0.010650039
1.10521006,2.499287383,0.17391062,0.002462567,0.147962009,0.504831415,0.468574627,0.382433597,0.129082098,1.005961816,0.805349651,0.049344459
1.621386364,2.087774467,0.163582952,0.005374767,0.114713416,0.518042417,0.492934716,0.368561227,0.120267132,1.166119762,0.682773392,0.034169855
1.226026956,2.219925305,0.209385315,0.005194281,0.095299044,0.481485111,0.545716054,0.351355603,0.137190852,0.860270421,1.031408117,0.040354116
1.360778097,2.176100367,0.17481756,0.003610774,0.231331498,0.469608613,0.437383197,0.37047393,0.165592474,0.833149102,1.0023853,0.032970973
1.077519216,2.434110229,0.201402972,0.002364154,0.121066579,0.479049275,0.451637155,0.412045173,0.134728856,1.018796542,0.828565533,0.049258712
0.876145661,2.612124797,0.186377361,0.001398441,0.154293014,0.485244994,0.453499748,0.446008554,0.065328464,1.340140919,0.73758362,0.012837343
1.901578887,1.878859736,0.148329897,0.001162507,0.250389872,0.466719834,0.451681021,0.409777801,0.143803192,0.928191709,0.786139962,0.053749228
1.327793643,2.310550415,0.163618635,0.00561973,0.170082893,0.496855562,0.421787378,0.434222964,0.117042574,0.966054829,0.921746575,0.014202456
1.304058605,2.353397731,0.177090603,0.00291631,0.178903256,0.484265523,0.419570719,0.442124602,0.121317823,1.000742553,0.830755949,0.015745433
1.101074396,2.360146816,0.183376807,0.00426226,0.230035307,0.448847342,0.48926215,0.401367264,0.099374845,1.132320044,0.78224395,0.006226144
0.956130324,2.643343742,0.154184004,0.010422426,0.264192271,0.487285002,0.386922322,0.427884523,0.096005934,1.254998321,0.565184954,0.12614737
1.363075506,2.290024755,0.174264374,0.002231322,0.224334247,0.443347696,0.494555371,0.387550411,0.101953936,1.07053399,0.675708774,0.11381064
1.445013636,2.208426555,0.172287143,0.003744129,0.191253909,0.458274013,0.477633252,0.362248761,0.16062622,0.92901108,0.859782177,0.007447565
1.35667227,2.438626841,0.163570622,0.00297936,0.166179417,0.483239831,0.471013292,0.40092591,0.114036234,1.167341063,0.686773564,0.013410365
0.78700948,2.905633716,0.173588841,0.00372555,0.153817279,0.4929897,0.487104429,0.366385495,0.094377738,1.325635245,0.707115948,0.008543268
1.443671493,2.122562779,0.18437403,0.004846439,0.177823504,0.474785966,0.438444564,0.415251299,0.116930527,1.048702593,0.785204704,0.014042555
1.365904071,2.270148366,0.164686828,0.001661432,0.102461541,0.528744181,0.453068356,0.40687372,0.136361462,0.965319529,0.692928248,0.094509766
1.500215675,1.990798126,0.199899088,0.004469804,0.180722907,0.454241297,0.509047017,0.365022586,0.143814656,0.828132188,1.016269382,0.014171434
1.532962455,2.123002825,0.170445587,0.001397478,0.221460953,0.460204097,0.457636655,0.407286075,0.105341129,1.162887422,0.684604939,0.09732571
1.179242303,2.244154852,0.199233232,0.003609392,0.15903048,0.50120138,0.469212174,0.334259128,0.144035596,0.915411017,0.943339019,0.002193685
1.315006657,2.131197714,0.190538557,0.004968903,0.196091392,0.471202667,0.456958854,0.414501279,0.114010614,1.057379281,0.737423296,0.013752461
1.410214376,2.203201284,0.180280216,0.002505959,0.203781941,0.448075556,0.48992653,0.37551223,0.145990586,0.889270584,0.97349664,0.009720521
1.28579196,2.211445425,0.191880662,0.002845178,0.128286784,0.505464842,0.470889946,0.376603741,0.101224239,1.160867673,0.780533592,0.046680053
1.175185586,2.340251529,0.181699565,0.002519366,0.230561069,0.441783997,0.4871128,0.385518769,0.129716833,1.112135277,0.73751169,0.054405818
1.418131766,2.187080641,0.181883596,0.00879448,0.136247065,0.504895277,0.468778894,0.367871553,0.081256639,1.282989826,0.883415469,0.001417569
1.261624135,2.236238832,0.175816932,0.007052572,0.265065572,0.417282031,0.498654755,0.400596244,0.135515191,0.826653307,1.057726165,0.003605197
1.029501358,2.546541678,0.173027946,0.002789189,0.194031833,0.475281846,0.450195451,0.407327537,0.119409768,0.912303206,0.927884474,0.037117728
1.287393167,2.265650728,0.163044397,0.012856523,0.243686437,0.427969405,0.520674099,0.388246092,0.102263587,0.941553056,1.100553725,0.003127936
1.317910189,2.287508337,0.173245506,0.012888809,0.192218068,0.478728702,0.479089834,0.377728034,0.086892828,1.314508459,0.712586657,0.00830673
1.218633587,2.391821635,0.176780405,0.004379301,0.188381629,0.45429969,0.48804852,0.37909941,0.121643082,1.177754652,0.735367884,0.019641546
1.316814141,2.313731625,0.167063704,0.077900008,0.12483099,0.416378069,0.593428519,0.375051337,0.112289191,1.101497199,0.812078667,3.04E-05
1.180089379,2.344567607,0.175832098,0.008727894,0.256839355,0.438275739,0.486350741,0.3845921,0.096009369,1.270388865,0.76731506,0.005650216
1.132353793,2.521219272,0.170114785,0.004506052,0.144589253,0.504609755,0.509068968,0.324464878,0.143265603,0.929823318,0.965785359,0.006923687
1.208576509,2.434281585,0.168932159,0.003703355,0.137292582,0.519645577,0.410861631,0.44163044,0.138835597,0.858111845,0.924726334,0.019539047
1.477418767,2.089536276,0.177438574,0.004594157,0.155923599,0.508752123,0.435399581,0.395911057,0.154996808,0.870484896,0.911022167,0.004828157
1.337693095,2.177738781,0.16584457,0.013601029,0.270681263,0.454533514,0.468649862,0.370950359,0.117697678,1.125623324,0.880020352,0.004780488
1.500338569,2.318268251,0.144748411,0.002882683,0.280436982,0.436373096,0.463394079,0.442229885,0.118719753,0.945620729,0.929073994,0.007782833
0.886258424,2.782197563,0.14523242,0.006429431,0.215731816,0.498971519,0.440529841,0.423121723,0.061252945,1.545434222,0.577349342,0.003107267
1.480497166,2.231747438,0.172387217,0.002649181,0.14920787,0.464896554,0.517009985,0.36740691,0.120368673,1.096254366,0.732146694,0.077788241
1.032481415,2.517255655,0.18944344,0.00710858,0.201287772,0.435752174,0.486015819,0.400950235,0.122090403,0.849747157,1.133237535,0.012219655
1.424109067,2.21135403,0.189815862,0.001707538,0.175474191,0.436832754,0.514616892,0.374358602,0.120311027,1.002060096,0.840182393,0.054035917
2.280763494,1.466327966,0.184598556,0.004318657,0.203666314,0.468784338,0.456492785,0.393949293,0.11049426,1.128698054,0.926165073,0.013877969
1.388010193,2.233839054,0.169949936,0.004381888,0.244193423,0.444280783,0.467186205,0.432892279,0.102975539,1.040870462,0.84417155,0.011766491
1.238056756,2.260896717,0.174574998,0.001584443,0.217686345,0.459063479,0.470621222,0.408207475,0.114120646,0.845198027,0.959251818,0.050511659
1.548741238,2.038280703,0.161720748,0.006942046,0.239364293,0.473191167,0.412131285,0.450875622,0.111110365,0.841326453,0.985395585,0.053137167
1.187998634,2.464480318,0.17466633,0.00405187,0.221260161,0.41969111,0.522572722,0.411376563,0.078449142,1.396515823,0.644305152,0.00555892
1.301534487,2.362055919,0.174796529,0.00290182,0.154526782,0.480380308,0.452686974,0.432848292,0.11087332,1.009997629,0.852379172,0.018040005
1.733490619,1.93578578,0.178005129,0.005224642,0.145709586,0.498448387,0.440561653,0.42102457,0.100623389,1.261227527,0.700934459,0.006324247
1.178941694,2.379535371,0.180753876,0.005595444,0.170097068,0.481934211,0.452981775,0.409222078,0.117796216,1.085994104,0.763970578,0.011692593
1.353464538,2.086604032,0.206647617,0.000227502,0.120383647,0.486663469,0.470901451,0.430732741,0.092320546,0.977112908,0.926206387,0.003009083
0.778925584,2.746144656,0.1610641,0.001656979,0.155406435,0.551756158,0.427522037,0.406023777,0.137429336,0.853449541,0.899802142,0.146711546
1.416541707,2.147766338,0.180132459,0.002531023,0.178537207,0.498928036,0.425673065,0.433440116,0.114242388,0.992947205,0.877966538,0.009227524
1.244962032,2.406698547,0.154908423,0.003279124,0.267827876,0.449820873,0.500159624,0.348635417,0.133100474,1.089948582,0.695604686,0.064000141
1.141390698,2.424214908,0.170779641,0.001641202,0.152540092,0.513319251,0.43804158,0.406846662,0.1203593,1.054168364,0.839146078,0.004717081
1.121798513,2.214880314,0.205440026,0.00158443,0.146576019,0.471286849,0.496506332,0.398801481,0.105714349,1.062517894,0.813128865,0.061025307
1.129768068,2.426730855,0.172099431,0.001643812,0.216588849,0.451388915,0.527857451,0.372496782,0.123560969,0.986063072,0.908810953,0.015425281
