No Intervention,School Closure,Intense Lockdown,Relax Intervention 1,Relax Intervention 2,Relax Intervention 3,Lockdown Level 2,Lockdown Level 3,Lockdown Level 5
1.530349685,1.67598794,0.151135531,0.125955176,0.043682419,0.474503571,0.427211181,0.322754635,0.118486537
1.594745092,1.641935432,0.131580247,0.069491594,0.109982374,0.49746783,0.438324263,0.324018805,0.147132927
2.262881955,1.068952929,0.167416541,0.086800721,0.092116878,0.428823649,0.526860254,0.300984967,0.131780387
1.82026738,1.39659479,0.182796501,0.062488421,0.038162118,0.49408912,0.458090574,0.304487248,0.187595823
1.740716721,1.488845711,0.161597581,0.077953596,0.027245677,0.538964779,0.38830123,0.297538004,0.193655976
1.801024222,1.521099383,0.158901484,0.090311486,0.10511913,0.44842743,0.389886983,0.329221742,0.174861951
1.76994174,1.299194184,0.175087438,0.114285131,0.027504956,0.521101721,0.423657093,0.274894574,0.20670708
1.655490492,1.620423177,0.168872257,0.053923471,0.105416958,0.394675823,0.560417073,0.243384632,0.272043206
1.587981928,1.805746964,0.125813617,0.131441506,0.027662455,0.509079846,0.451321511,0.288047986,0.172522764
1.493341654,1.688025921,0.160716943,0.095483428,0.068369053,0.441167225,0.464536241,0.31363003,0.181118657
1.448041047,1.632176778,0.168770513,0.084302451,0.076788536,0.429480957,0.498923236,0.310906634,0.095130261
1.329393354,1.955370995,0.111463001,0.19718128,0.018177293,0.449733777,0.532984366,0.255302746,0.251181041
1.239280579,2.041804672,0.135713642,0.032161786,0.031455437,0.559757385,0.446679015,0.281429867,0.247419358
1.146196704,2.075953973,0.144765256,0.126245232,0.063822571,0.425711085,0.541436992,0.270456363,0.169250954
1.686893,1.585859336,0.164498118,0.09154929,0.099793971,0.414254748,0.485884645,0.288910511,0.172766709
1.729027007,1.593919599,0.126173242,0.031169308,0.064150744,0.587352165,0.3876678,0.362666335,0.098786112
1.781301532,1.398274472,0.154264424,0.091563946,0.075465548,0.469012843,0.414411685,0.320223824,0.220050856
1.464606486,1.735163872,0.162067343,0.090759542,0.039232478,0.467289106,0.460619658,0.350399678,0.150427837
1.219975962,2.01882956,0.142299545,0.081771521,0.116670989,0.412972044,0.50445229,0.313538637,0.200742412
2.114208625,1.123470601,0.193115115,0.063545976,0.057068228,0.448078672,0.435163735,0.355353862,0.19158367
1.647336951,1.576763567,0.171823994,0.070531868,0.041941638,0.448059038,0.486617011,0.337562798,0.157352348
1.857408754,1.513270588,0.13513385,0.077252668,0.065128959,0.446710755,0.573201466,0.260557062,0.201322062
1.968964818,1.336307336,0.15439498,0.09351577,0.038688163,0.480141172,0.499627862,0.282342416,0.189346002
1.314338978,1.782141583,0.155808,0.133456653,0.043536519,0.440232816,0.507292241,0.260389554,0.206876593
2.501163778,0.969984916,0.173163945,0.072938207,0.084756922,0.435817323,0.480418459,0.331443845,0.17392926
1.583190796,1.588745482,0.157320592,0.125415548,0.031113643,0.437020672,0.511556329,0.309595755,0.187818454
1.77877721,1.481772653,0.149797586,0.07203904,0.030004373,0.517461787,0.452981433,0.317915262,0.184761388
1.69226835,1.666336005,0.132976248,0.128952376,0.092133323,0.445401517,0.445940753,0.301681519,0.226022271
1.146331312,1.84339466,0.196951284,0.063833823,0.090970095,0.405953022,0.465497111,0.342963218,0.14161355
1.283008778,1.938725072,0.137231058,0.059621923,0.19036528,0.40715634,0.482888303,0.277868554,0.214629044
1.474477666,1.809505889,0.156025145,0.06016453,0.061361971,0.464589305,0.441400236,0.333652939,0.208322317
1.732656044,1.501264213,0.174546513,0.0597929,0.058967616,0.485506342,0.393506134,0.361018323,0.150195352
1.357980389,1.936813229,0.122948851,0.113090213,0.098568914,0.462601258,0.428839758,0.355794474,0.186675589
2.021855679,1.172548421,0.177939884,0.102655454,0.029929106,0.490743865,0.401918751,0.346718048,0.089505489
1.363091951,1.879343667,0.140687796,0.148055257,0.039986102,0.45682291,0.485027778,0.292552745,0.176231379
1.71130298,1.649378248,0.15301078,0.088228863,0.109347575,0.405532848,0.515227406,0.259698468,0.208217519
1.309669747,1.917290254,0.137783383,0.062392906,0.071423805,0.519102009,0.457908922,0.303154854,0.182491191
1.752878144,1.494605309,0.162076179,0.138144651,0.101068624,0.377734387,0.518438636,0.276901429,0.210372232
1.387111574,1.801401769,0.144753967,0.070394495,0.075578627,0.473746026,0.459115462,0.380984874,0.114760365
2.133669914,1.359997465,0.131976417,0.087322165,0.141551052,0.439354025,0.458731414,0.309386269,0.166697978
1.176464749,1.978344894,0.14591732,0.058845591,0.168144843,0.402197209,0.458339434,0.359720636,0.112809577
1.456418379,1.625766581,0.174774109,0.064199242,0.06850302,0.49334908,0.391667688,0.321456807,0.2253842
1.362210816,1.983780193,0.140564478,0.081115866,0.095366467,0.443734546,0.499803491,0.254221362,0.188678734
2.08973081,1.182913906,0.162419629,0.092994915,0.067479036,0.456768015,0.484272409,0.293454409,0.176906939
2.159316587,1.266700461,0.145769576,0.068837614,0.080339538,0.475754224,0.469095126,0.307923603,0.17806072
1.759602082,1.527184555,0.164429664,0.02640837,0.175261127,0.437214218,0.429288735,0.274499879,0.261456698
2.073606199,1.396314316,0.157936529,0.00800601,0.088736275,0.508538389,0.449789235,0.306937253,0.218888074
1.616613748,1.73803807,0.140130921,0.055951682,0.025818465,0.500514516,0.505642086,0.292253339,0.207081329
1.71044294,1.423252834,0.166488976,0.077449422,0.161515978,0.419293033,0.461996534,0.28716903,0.195149866
1.360754554,1.694515238,0.160252593,0.111009886,0.121629834,0.423731565,0.463243768,0.304202063,0.17838262
1.409163712,1.618035232,0.180929075,0.133672084,0.039130146,0.407893113,0.548269142,0.265640108,0.215951108
1.729026769,1.603766307,0.144079038,0.113785636,0.054750679,0.445684269,0.483286857,0.328423128,0.143877011
0.995606805,2.251554095,0.13569908,0.158498921,0.128207621,0.35766681,0.506166816,0.346336634,0.109113338
1.370174595,1.773652994,0.152586358,0.087526232,0.152922308,0.362132397,0.604951589,0.248423821,0.205379826
1.699774328,1.381823399,0.189997222,0.074236264,0.064040875,0.460189023,0.476609382,0.280939595,0.179595077
1.728891645,1.413956719,0.168540738,0.108873354,0.054127034,0.427669266,0.547709665,0.280295202,0.185471343
1.92014761,1.350387541,0.14675716,0.105673337,0.05746536,0.483936087,0.43705188,0.329093531,0.179334748
1.713122029,1.57681508,0.141547765,0.115667359,0.067309492,0.44229475,0.529446106,0.28100763,0.167592644
2.124145046,1.203054828,0.170924205,0.107880819,0.117265561,0.419021083,0.413980542,0.345927328,0.145300819
1.416237199,1.942601007,0.135362563,0.064894919,0.141906536,0.457004044,0.409332849,0.330030324,0.210431895
1.973688724,1.304780348,0.183621812,0.078195872,0.025934584,0.473772042,0.47151935,0.261605317,0.180270417
1.194912261,2.221806781,0.094465041,0.135263266,0.053469475,0.530573017,0.438063897,0.274230697,0.242719
1.360264991,1.970319491,0.128650792,0.190061188,0.114823631,0.338448699,0.554412117,0.316128875,0.131669562
1.181907672,1.895430566,0.177550346,0.065188776,0.048466862,0.442126135,0.533145239,0.264040455,0.23400276
2.488791938,0.965385602,0.17807036,0.116312815,0.053746484,0.411487629,0.509355754,0.311490745,0.198425243
1.953146393,1.415731411,0.162968344,0.106753004,0.072715295,0.421200494,0.462683389,0.325069735,0.167821137
1.671597047,1.670614626,0.128815843,0.126634061,0.078247985,0.471808502,0.442610908,0.302200723,0.156071592
2.165223086,1.30971333,0.14865489,0.095520656,0.078806052,0.439830623,0.498175163,0.282492784,0.220796702
1.666530596,1.613477387,0.145549177,0.081711201,0.044061959,0.496338737,0.462330684,0.28841231,0.235103577
2.504648174,0.995453514,0.169903762,0.059651984,0.069927385,0.502325966,0.384773263,0.372907207,0.162483278
1.856019136,1.364695444,0.17855984,0.136806114,0.035073607,0.415307598,0.521250066,0.280304084,0.146777977
1.166121422,1.802839179,0.169879881,0.160295795,0.089774775,0.39961388,0.470604682,0.320901926,0.14523706
1.381376448,1.782648887,0.151013159,0.032762243,0.277823036,0.363508347,0.506053097,0.294729576,0.210161712
1.102454629,2.025289048,0.163278257,0.122985446,0.03715512,0.475791986,0.405042994,0.30573575,0.22180999
1.750563457,1.415611401,0.186762119,0.071090543,0.097463305,0.395675784,0.499708928,0.331078926,0.120947145
1.751540406,1.50686914,0.156555153,0.093367825,0.045879764,0.484057532,0.407013246,0.373290329,0.147484362
1.729114029,1.465413407,0.169902888,0.130566583,0.067596882,0.414875504,0.462509189,0.340625244,0.16265701
1.81390569,1.338939671,0.161783952,0.128130986,0.039919411,0.484273927,0.446524784,0.310755952,0.180239015
1.529900319,1.721725944,0.162127869,0.072485238,0.024515544,0.494279923,0.478193854,0.27758797,0.235937961
0.888839647,2.084804143,0.196605221,0.072497592,0.015582632,0.513591621,0.380067419,0.348563997,0.155364479
1.436721825,1.744315002,0.151124684,0.073506862,0.113766498,0.397160518,0.556615592,0.304559002,0.132193517
1.456444335,1.712629256,0.170434599,0.081978712,0.042526967,0.460425415,0.472564776,0.301841492,0.201756577
1.307746767,1.826911661,0.14426082,0.148396217,0.170858034,0.363008547,0.504203283,0.308342198,0.168198129
2.307925566,1.214690066,0.147235718,0.139861158,0.092826367,0.427778408,0.423099688,0.336536682,0.167892447
2.026403744,1.420786522,0.143739903,0.112057391,0.023018371,0.453112146,0.55418117,0.306474197,0.16057545
2.263199872,1.208433589,0.136666915,0.117226685,0.139836349,0.433845611,0.399661525,0.343829137,0.203772906
1.7624054,1.515801939,0.156438614,0.118050685,0.035767204,0.45153222,0.49856043,0.27173368,0.194920369
1.562575849,1.646854932,0.164105872,0.108464829,0.087906644,0.326142826,0.7188691,0.222682955,0.246564778
1.4194037,1.521339792,0.170747977,0.067564801,0.048121023,0.508237257,0.397394701,0.392032064,0.149119321
1.443908127,1.745661976,0.151160984,0.140472536,0.023099161,0.479169146,0.40001344,0.331248673,0.186915126
1.673262198,1.521165862,0.168713372,0.047800388,0.078083556,0.465122232,0.49219971,0.257596194,0.257279676
1.59776641,1.673459599,0.153523237,0.085987167,0.054290087,0.465016866,0.443453067,0.318150962,0.173359016
1.949132874,1.41685104,0.152999479,0.088918592,0.051225551,0.471898525,0.461947138,0.304238205,0.185460933
1.747034199,1.472689062,0.165084462,0.058988827,0.108576371,0.46797581,0.420085653,0.305909575,0.180813334
2.067131991,1.217384591,0.165424385,0.064766156,0.118924911,0.431918928,0.458964271,0.336966209,0.176739646
1.725537092,1.403250765,0.158687938,0.087602355,0.087123018,0.456715032,0.516971535,0.288568787,0.167847815
1.785230546,1.519083761,0.133130304,0.170832699,0.043867702,0.471631209,0.435471519,0.313224658,0.175092762
2.290727613,1.269299262,0.13182982,0.117707262,0.098969883,0.448411063,0.448372124,0.329752137,0.153460968
1.721180116,1.639811565,0.124996098,0.166452504,0.095371607,0.411406498,0.501938474,0.320144075,0.134315459
2.456233231,1.10403712,0.14910854,0.110324852,0.056948532,0.453248043,0.492477468,0.30882278,0.172766543
1.130825843,1.9829213,0.140685919,0.137091024,0.032014065,0.496031992,0.39950052,0.342625179,0.149590242
1.363595697,1.832121396,0.157665185,0.095025233,0.132984768,0.370264877,0.562615875,0.265839479,0.191984954
1.573111228,1.83396743,0.124947257,0.074542234,0.090955378,0.507591858,0.426492498,0.32190799,0.13007367
1.379219075,1.973944886,0.141460322,0.083613952,0.075343605,0.42587854,0.512971018,0.336594632,0.136319525
1.556738443,1.518678362,0.18460494,0.102288483,0.075790133,0.385419557,0.501184229,0.329086613,0.200885486
1.325805384,1.828335205,0.139438695,0.127008007,0.031706902,0.515093291,0.403413161,0.343351919,0.168972202
1.47334983,1.603555916,0.180978928,0.045944458,0.098059971,0.454699453,0.437643758,0.34066678,0.143824389
1.682933906,1.52478866,0.167971972,0.041508599,0.054118789,0.552830253,0.37143609,0.324093345,0.183447698
1.93536753,1.455237932,0.137875274,0.165255731,0.01672037,0.481446821,0.452836596,0.300480285,0.162889239
1.680122778,1.508234204,0.178487219,0.059554246,0.138377257,0.370602129,0.574494459,0.251674314,0.218574026
1.713566915,1.672129368,0.15187001,0.132803238,0.017966277,0.462608841,0.491046804,0.280879278,0.217305864
1.628508238,1.713477637,0.146364902,0.110712887,0.092593553,0.385689242,0.55742189,0.285220569,0.152711385
1.545299479,1.802825417,0.128925806,0.173056549,0.064221158,0.435484581,0.438551032,0.326338234,0.162979804
1.358609306,1.827835969,0.16425771,0.061365328,0.115487718,0.422528336,0.440321369,0.373259576,0.151672202
1.749590675,1.472902224,0.155764589,0.097871793,0.153507746,0.410270947,0.442009974,0.312631239,0.200467688
2.110110806,1.310578311,0.155128141,0.090628272,0.179720363,0.364829406,0.48466939,0.331243903,0.130503247
1.66529294,1.573375582,0.144137285,0.137006811,0.033352379,0.493897146,0.39028102,0.337757607,0.182344478
1.637220091,1.596973962,0.154751408,0.082277884,0.03294184,0.525233898,0.434869524,0.305206087,0.145305717
1.855443553,1.579156037,0.124819454,0.105234804,0.155077658,0.422531967,0.437421397,0.354240393,0.155800521
1.985120228,1.335871817,0.175143686,0.07875417,0.066009094,0.463962638,0.429408258,0.294097885,0.245452478
1.290603998,2.004624493,0.134443131,0.115762729,0.04910099,0.512472631,0.411008366,0.297758586,0.193301287
3.113412791,0.812143967,0.155619622,0.052092109,0.139710338,0.419293989,0.552723208,0.239132371,0.198119507
1.767946176,1.490775331,0.154323966,0.075942596,0.144058596,0.430569487,0.451573842,0.315087108,0.137119207
1.752385816,1.553732252,0.150208812,0.089281673,0.069300809,0.494943259,0.405520802,0.279326438,0.186659804
1.726243927,1.51068142,0.143014313,0.175799732,0.043872307,0.44237639,0.495929537,0.293932144,0.101469193
1.919966735,1.596798889,0.111022087,0.148303833,0.090314404,0.469389435,0.422420809,0.301530839,0.243320834
1.777732948,1.360748935,0.181460868,0.039248477,0.126928764,0.42894221,0.473845068,0.303525756,0.209861554
2.010468468,1.233854519,0.158615697,0.102618146,0.039495925,0.508844654,0.456279593,0.268815114,0.202378494
1.62689871,1.628853283,0.145814812,0.11731199,0.042950439,0.48648984,0.443846555,0.325862867,0.116015557
1.781416089,1.364787411,0.176427424,0.061256512,0.18463939,0.363089161,0.523297298,0.293440014,0.205476992
1.403315996,1.768849923,0.171093502,0.095274365,0.051632133,0.43434472,0.465117042,0.343225492,0.160100631
1.753262358,1.349235629,0.18855195,0.064457426,0.181295614,0.388453069,0.428765104,0.336504051,0.173286065
1.804028291,1.545667922,0.153297161,0.069650553,0.146952452,0.39785903,0.516485622,0.298380706,0.198901802
1.449232097,1.620682576,0.167910335,0.058577948,0.098653303,0.467502916,0.460554131,0.26445449,0.19576284
1.263533828,1.88822816,0.134279524,0.111125787,0.072207194,0.442352023,0.519288449,0.298459371,0.181367946
0.998273946,1.885970021,0.202086499,0.072160053,0.156702403,0.281386328,0.710022218,0.292868274,0.138778528
2.085743673,1.282451847,0.182573122,0.079154171,0.131249908,0.38728674,0.453588686,0.319765641,0.146756962
1.341054867,1.813384611,0.163280521,0.067772946,0.098082852,0.401674843,0.506459327,0.373033351,0.107019751
1.983214529,1.453753888,0.136503543,0.128905209,0.116645204,0.410381468,0.466703377,0.337305319,0.142425034
0.897021975,2.08640472,0.161486647,0.070056352,0.036667767,0.483945652,0.539739287,0.287099075,0.13242274
1.212752325,1.942923117,0.15280848,0.019995219,0.066574931,0.556392191,0.364333086,0.343178672,0.155793866
1.189568634,1.907215773,0.153607435,0.084842437,0.105977363,0.433383437,0.500679898,0.306496412,0.203132837
1.25456153,1.915719258,0.154928615,0.084058615,0.146866386,0.408445782,0.497776819,0.282289866,0.211225812
1.708519901,1.503549978,0.16635934,0.080983583,0.075668878,0.45869849,0.449182408,0.280510971,0.176447193
2.075873318,1.312399184,0.166022735,0.17228213,0.068184553,0.357363483,0.594090474,0.269628682,0.129268754
1.656420652,1.609894881,0.169541422,0.072915698,0.082888402,0.446237281,0.47146053,0.279111432,0.218201285
1.856500793,1.255595036,0.193794746,0.062879875,0.114561783,0.389545032,0.536876591,0.28506625,0.19101151
2.038099274,1.409809549,0.13012776,0.092255327,0.06727483,0.503148425,0.399490963,0.344226518,0.201692041
1.706467005,1.647147477,0.138162788,0.121921077,0.079535227,0.466215899,0.421037174,0.339656533,0.150479637
2.368788956,1.225909807,0.149740919,0.130996145,0.015771609,0.486109189,0.435295787,0.330068213,0.158163436
1.294102128,1.915182389,0.160617568,0.072353407,0.071763397,0.460210555,0.483476731,0.265166013,0.182462089
2.57878583,0.94178182,0.185222601,0.03871014,0.112708915,0.413372733,0.517514007,0.293210246,0.186500744
1.582846466,1.606786181,0.170244031,0.124056975,0.074683728,0.40080506,0.489103452,0.344255126,0.166075238
1.86039145,1.697024527,0.120532577,0.061367972,0.042897402,0.506860068,0.497719225,0.30215857,0.17334421
1.850261083,1.398286248,0.168637573,0.04725864,0.024041141,0.564719596,0.401619767,0.300771393,0.196757132
1.324293605,1.806178696,0.159151233,0.123723758,0.067698529,0.378497301,0.584668331,0.315691627,0.143344698
2.180380881,1.303716119,0.153028109,0.056064364,0.102381047,0.438271611,0.516093528,0.269468905,0.234091867
1.72470929,1.64666435,0.140068437,0.080965532,0.085372586,0.475583092,0.42159114,0.330897855,0.16451991
1.528079347,1.594278726,0.162754425,0.121804893,0.036555641,0.455113373,0.498368581,0.293960537,0.151324045
1.557244676,1.647173179,0.158542479,0.091354417,0.014441424,0.517525001,0.431982444,0.328263811,0.191723329
1.443674267,1.717549896,0.162417311,0.075064697,0.119187608,0.419072435,0.50486411,0.281195826,0.2003701
2.059727483,1.38377118,0.137870622,0.158696434,0.054575511,0.408219397,0.593416872,0.228955269,0.203729269
1.726288378,1.548277589,0.168310249,0.034809379,0.021119905,0.514835325,0.53716538,0.26524065,0.165769203
2.0817776,1.275928186,0.172607814,0.063230999,0.062946985,0.47468475,0.458703944,0.298213283,0.180964624
1.802937313,1.584215517,0.136117147,0.083122891,0.135795349,0.412093893,0.493193679,0.298472741,0.19198745
1.789294546,1.652967581,0.120520893,0.137818193,0.089016535,0.452631207,0.423682004,0.325475539,0.18333673
1.993575929,1.435805748,0.137506594,0.124541144,0.058015188,0.471335913,0.447847451,0.306354668,0.201276871
1.814885086,1.439886625,0.159393481,0.075590599,0.123656692,0.426234806,0.454064741,0.314347207,0.18812346
0.839957395,2.198382471,0.163728274,0.119113288,0.070383652,0.421645897,0.494403952,0.313586536,0.187188843
1.456389648,1.800380153,0.141834887,0.108950099,0.066323662,0.468371974,0.493897876,0.267672506,0.171174921
0.973584726,2.295305163,0.126490645,0.166938508,0.05090008,0.446141144,0.469851835,0.312086009,0.152841966
1.186030876,2.158550945,0.131818222,0.131460353,0.030330418,0.412081022,0.613142109,0.282893165,0.183079267
1.880401894,1.403592886,0.167477119,0.109442343,0.019053462,0.456758514,0.513852648,0.313851646,0.175263616
2.45238608,0.962207358,0.198828143,0.111636642,0.047283152,0.431620309,0.40713747,0.361213032,0.185602011
1.816784969,1.520431287,0.146308268,0.135212218,0.063778776,0.385796964,0.58408886,0.24874,0.2363555
1.346671388,1.911764594,0.12683445,0.099067781,0.119109566,0.468574889,0.457884575,0.292412612,0.173370675
1.53880367,1.710204736,0.152305568,0.12982455,0.153029664,0.383826949,0.453805887,0.297075885,0.154131239
1.707285632,1.469005949,0.147403425,0.159107043,0.008161204,0.493893732,0.46187993,0.282579961,0.201383591
1.578543122,1.707520712,0.141722463,0.062251953,0.063970034,0.514145883,0.430196729,0.293852143,0.16466163
2.476979879,1.060412071,0.154599135,0.093058353,0.118610157,0.391103127,0.546961556,0.31281574,0.151377593
1.917226474,1.416644659,0.161941575,0.045252533,0.096610908,0.464154953,0.469070362,0.33516366,0.158935103
1.699209613,1.619721861,0.156257316,0.083738252,0.1088402,0.421347248,0.480775256,0.29639508,0.154196476
1.889811178,1.507204816,0.141320238,0.072831394,0.218756542,0.331083687,0.591661892,0.267278756,0.233390649
2.170823,1.165475647,0.172686876,0.064310817,0.114788281,0.445424873,0.477544075,0.276590991,0.132630798
1.789303969,1.474591709,0.16466928,0.091450083,0.079150799,0.436091044,0.447641877,0.339468246,0.131480994
1.367371347,1.86249302,0.141375232,0.131872735,0.058668085,0.458396332,0.455646373,0.254866586,0.239006604
1.887809685,1.510257727,0.139226099,0.141687623,0.071597944,0.411763259,0.493368996,0.35936734,0.170747208
1.72753681,1.349677673,0.161527962,0.136761718,0.163562273,0.38161642,0.429622211,0.29720173,0.216956693
1.548039205,1.566892164,0.171116258,0.128761945,0.027420134,0.489283767,0.449588814,0.274137623,0.182177787
1.587957698,1.726081295,0.14654496,0.085687481,0.04207027,0.517733425,0.444638088,0.274806353,0.145599862
0.979350129,2.088885788,0.136778826,0.157828396,0.137980246,0.367339756,0.546325906,0.285219046,0.171355473
1.219867006,2.120563007,0.132574463,0.123259164,0.094406606,0.421935684,0.448508436,0.293485708,0.232920009
1.674100526,1.444406854,0.182635363,0.111042206,0.02685776,0.451076961,0.46684963,0.321386171,0.199338853
1.606576079,1.588297292,0.160986131,0.103825191,0.059179592,0.463623229,0.454005036,0.301377947,0.179122486
1.954450991,1.394517651,0.121228425,0.127181865,0.154485882,0.44712936,0.419996687,0.339891045,0.10428663
1.566316133,1.645092248,0.160897408,0.103694897,0.022960207,0.487007231,0.464044859,0.341891559,0.111883356
1.632925309,1.49790208,0.171167844,0.03552075,0.115182178,0.465769015,0.442622979,0.309741676,0.192009463
1.923704051,1.381909609,0.170035543,0.055419837,0.099581644,0.435224404,0.525816806,0.269241576,0.166099064
1.979096469,1.332863751,0.164982464,0.091262567,0.044598066,0.478439333,0.462685511,0.291770581,0.231456125
2.371707452,1.013817,0.175403585,0.11430765,0.065433249,0.457085707,0.397350228,0.355423409,0.12869261
1.883140787,1.31362167,0.148552355,0.126468733,0.059535433,0.493170384,0.390701312,0.31958401,0.213049033
1.87929838,1.414561198,0.150737513,0.098407895,0.105147738,0.435223532,0.46330106,0.321854956,0.125084358
1.34570783,1.7429643,0.159800459,0.099934323,0.108647942,0.459446563,0.3641387,0.373177361,0.147028924
1.018660124,1.962379478,0.18833115,0.074876052,0.039656356,0.452609123,0.498859324,0.288917006,0.146653793
2.051296427,1.3537943,0.147551183,0.15291903,0.149573407,0.313343516,0.57553474,0.337964611,0.163827018
2.081272048,1.140659986,0.19948305,0.050309519,0.093752796,0.412031756,0.48728435,0.30333071,0.214668738
1.401951748,1.773102584,0.162469965,0.112461119,0.097460744,0.411410748,0.461132224,0.322804792,0.099077644
1.207244843,2.15942438,0.129968737,0.115369311,0.067385677,0.47322667,0.422759086,0.360955472,0.151983331
1.238653807,1.786051807,0.177370275,0.113381514,0.030460997,0.445862257,0.437998942,0.35600088,0.137447156
1.283371491,2.014029702,0.122585608,0.125602705,0.084999929,0.461009844,0.426585869,0.297473972,0.224990989
2.039368277,1.413804273,0.130038686,0.153465884,0.072748629,0.457967166,0.420201009,0.293392385,0.224961045
0.809085867,2.230663834,0.179980677,0.068302143,0.014570009,0.486577295,0.462076823,0.34304235,0.133906908
2.120410147,1.259974121,0.141675495,0.06183358,0.089952938,0.470083263,0.560377244,0.255994256,0.183206742
0.870905677,2.288208786,0.163559184,0.098460561,0.047969273,0.450229715,0.472638762,0.279064095,0.209177876
1.77615673,1.513602436,0.148622096,0.085541895,0.134456246,0.37034777,0.597646884,0.259464546,0.221678353
1.871040594,1.362201828,0.165652044,0.099595592,0.129264569,0.412748264,0.423720552,0.348287314,0.137552603
1.793013397,1.524040447,0.153105767,0.082509336,0.110900583,0.453690872,0.419661247,0.305224386,0.197180664
1.413361158,1.644200712,0.173379091,0.126465872,0.057953389,0.446933812,0.436197522,0.304987295,0.185867276
2.489736682,1.020345355,0.164506528,0.15614164,0.093052429,0.394919816,0.48219771,0.343746182,0.118063494
1.761114848,1.400142606,0.175443764,0.068054072,0.142807947,0.413175143,0.456450512,0.285511837,0.186959431
2.224220533,1.305370142,0.138368454,0.174096959,0.038149261,0.436470117,0.467629372,0.317196564,0.110764768
1.733353508,1.595953171,0.143475862,0.133223876,0.052695265,0.46982257,0.456109728,0.263115609,0.231909093
1.493221416,1.899312937,0.132500335,0.124960123,0.01626556,0.514467152,0.398255822,0.317530581,0.189256539
2.234533695,1.088897358,0.170074693,0.108375926,0.12194126,0.413636253,0.455462024,0.313683742,0.17262045
1.574320455,1.45575878,0.165291779,0.119119341,0.174177324,0.375592853,0.497710319,0.280594223,0.223816427
1.680424055,1.631021179,0.147858307,0.111567815,0.06024585,0.444770328,0.499950834,0.296945292,0.123655219
1.945968615,1.309811378,0.165220246,0.118852213,0.065540996,0.45665529,0.391336905,0.362154708,0.120037539
1.391968223,1.90055765,0.136713947,0.15062716,0.097092607,0.373389962,0.536974835,0.304661249,0.194165214
1.564174058,1.657736392,0.143497903,0.107890666,0.154899753,0.368761954,0.509150579,0.369257199,0.155948448
2.160476288,1.174412688,0.182483035,0.048962994,0.059516134,0.468559684,0.480829543,0.286715697,0.245125769
1.871911161,1.348440426,0.167450656,0.061964206,0.031755892,0.507814584,0.490103978,0.274175592,0.166968399
1.01265157,2.025078115,0.159737759,0.121771284,0.052919664,0.437589743,0.491593681,0.304688344,0.1670479
